"subj_inits","subj_email","lang","lang_other","years_train","device_samp_hz","headphoneCheck","task","cur_trial","trial_type","freq1","freq2","response","correct","staircase_track","staircase","staircase_track0","staircase_track1","diff"
"YS","yaels","English","NA","0","44100","3","4","95","0","440","463.4788558201275","0","true","NaN","0","13","NaN","0.9"
"YS","yaels","English","NA","0","44100","3","4","96","0","440","470.9403563841102","0","true","NaN","1","NaN","5","1.1764899999999998"
"YS","yaels","English","NA","0","44100","3","4","97","1","440","419.88769901416134","0","false","NaN","0","0","NaN","0.81"
"YS","yaels","English","NA","0","44100","3","4","98","1","440","419.55936007733055","1","true","NaN","1","NaN","6","0.8235429999999998"
"YS","yaels","English","NA","0","44100","3","4","99","0","440","454.8981388562775","1","false","NaN","","NaN","0","0.5764800999999998"
"YS","yaels","English","NA","0","44100","3","4","100","1","440","419.55936007733055","1","true","NaN","","NaN","1","0.8235429999999998"
"YS","yaels","English","NA","0","44100","3","5","1","0","1512.5327082634783","2266.2384607986232","0","true","1","NaN","NaN","NaN","10"
"YS","yaels","English","NA","0","44100","3","5","2","2","346.3442714656094","346.3442714656094","1","false","0","NaN","NaN","NaN","14.285714285714286"
"YS","yaels","English","NA","0","44100","3","5","3","2","369.84369030034486","369.84369030034486","2","true","1","NaN","NaN","NaN","20.408163265306126"
"YS","yaels","English","NA","0","44100","3","5","4","2","929.7621780534682","929.7621780534682","2","true","2","NaN","NaN","NaN","29.154518950437325"
"YS","yaels","English","NA","0","44100","3","5","5","0","1242.3653090290488","2484.7306180580977","0","true","3","NaN","NaN","NaN","20.408163265306126"
"YS","yaels","English","NA","0","44100","3","5","6","2","286.28787798553964","286.28787798553964","2","true","4","NaN","NaN","NaN","14.285714285714286"
"YS","yaels","English","NA","0","44100","3","5","7","1","970.6970881506193","485.34854407530963","1","true","5","NaN","NaN","NaN","10"
"YS","yaels","English","NA","0","44100","3","5","8","2","576.043085630467","576.043085630467","2","true","6","NaN","NaN","NaN","7"
"YS","yaels","English","NA","0","44100","3","5","9","0","216.12560977818055","323.82253062493606","0","true","7","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","10","2","936.5735347238636","936.5735347238636","2","true","8","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","11","2","701.8468896373307","701.8468896373307","2","true","9","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","12","2","433.06949861978","433.06949861978","2","true","10","NaN","NaN","NaN","1.6806999999999994"
